Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
3/1/2007;07:10:00;0.336;0.182;243.87;1.6;0.0;0.0;0.0
3/1/2007;07:11:00;0.342;0.182;243.7;1.6;0.0;0.0;0.0
3/1/2007;07:12:00;0.338;0.174;242.66;1.6;0.0;0.0;0.0
3/1/2007;07:13:00;0.338;0.178;243.15;1.6;0.0;0.0;0.0
3/1/2007;07:14:00;0.334;0.172;242.88;1.6;0.0;0.0;0.0
3/1/2007;07:15:00;0.236;0.0;242.9;1.0;0.0;0.0;0.0
3/1/2007;07:16:00;0.238;0.0;242.54;1.0;0.0;0.0;0.0
3/1/2007;07:17:00;0.244;0.0;242.78;1.0;0.0;0.0;0.0
3/1/2007;07:18:00;0.244;0.0;243.45;1.0;0.0;0.0;0.0
3/1/2007;07:19:00;0.244;0.0;243.11;1.0;0.0;0.0;0.0
3/1/2007;07:20:00;0.242;0.0;243.65;1.0;0.0;0.0;0.0
3/1/2007;07:21:00;0.238;0.0;243.12;1.0;0.0;0.0;0.0
3/1/2007;07:22:00;0.238;0.0;242.08;1.0;0.0;0.0;0.0
3/1/2007;07:23:00;0.24;0.0;241.52;1.0;0.0;0.0;0.0
3/1/2007;07:24:00;0.242;0.0;242.1;1.0;0.0;0.0;0.0
3/1/2007;07:25:00;0.242;0.0;241.95;1.0;0.0;0.0;0.0
3/1/2007;07:26:00;0.24;0.0;242.45;1.0;0.0;0.0;0.0
3/1/2007;07:27:00;0.236;0.0;242.94;1.0;0.0;0.0;0.0
3/1/2007;07:28:00;0.24;0.0;242.71;1.0;0.0;0.0;0.0
3/1/2007;07:29:00;0.244;0.0;243.01;1.0;0.0;0.0;0.0
3/1/2007;07:30:00;0.244;0.0;242.79;1.0;0.0;0.0;0.0
3/1/2007;07:31:00;0.244;0.0;242.92;1.0;0.0;0.0;0.0
3/1/2007;07:32:00;0.32;0.132;242.99;1.6;0.0;0.0;0.0
3/1/2007;07:33:00;0.312;0.144;242.79;1.4;0.0;0.0;0.0
3/1/2007;07:34:00;0.318;0.144;242.78;1.4;0.0;0.0;0.0
3/1/2007;07:35:00;0.32;0.144;242.78;1.4;0.0;0.0;0.0
3/1/2007;07:36:00;0.32;0.146;243.03;1.4;0.0;0.0;0.0
3/1/2007;07:37:00;0.316;0.142;242.47;1.4;0.0;0.0;0.0
3/1/2007;07:38:00;0.312;0.138;241.88;1.4;0.0;0.0;0.0
3/1/2007;07:39:00;0.306;0.138;241.63;1.4;0.0;0.0;0.0
3/1/2007;07:40:00;0.272;0.088;242.08;1.2;0.0;0.0;0.0
3/1/2007;07:41:00;0.308;0.1;241.65;1.4;0.0;0.0;0.0
3/1/2007;07:42:00;0.354;0.174;242.66;1.6;0.0;0.0;0.0
3/1/2007;07:43:00;0.35;0.176;242.83;1.6;0.0;0.0;0.0
3/1/2007;07:44:00;0.342;0.174;242.56;1.6;0.0;0.0;0.0
3/1/2007;07:45:00;0.34;0.174;242.66;1.6;0.0;0.0;0.0
3/1/2007;07:46:00;0.344;0.178;243.07;1.6;0.0;0.0;0.0
3/1/2007;07:47:00;0.346;0.178;243.32;1.6;0.0;0.0;0.0
3/1/2007;07:48:00;0.344;0.178;243.04;1.6;0.0;0.0;0.0
3/1/2007;07:49:00;0.342;0.178;243.13;1.6;0.0;0.0;0.0
3/1/2007;07:50:00;0.334;0.178;243.32;1.6;0.0;0.0;0.0
3/1/2007;07:51:00;0.336;0.182;243.97;1.6;0.0;0.0;0.0
3/1/2007;07:52:00;0.34;0.176;242.92;1.6;0.0;0.0;0.0
3/1/2007;07:53:00;0.334;0.168;241.63;1.6;0.0;0.0;0.0
3/1/2007;07:54:00;0.334;0.164;241.22;1.6;0.0;0.0;0.0
3/1/2007;07:55:00;0.332;0.16;240.26;1.6;0.0;0.0;0.0
3/1/2007;07:56:00;0.294;0.114;239.49;1.4;0.0;0.0;0.0
3/1/2007;07:57:00;0.23;0.0;239.75;1.0;0.0;0.0;0.0
3/1/2007;07:58:00;0.24;0.0;240.82;1.0;0.0;0.0;0.0
3/1/2007;07:59:00;0.242;0.0;241.73;1.0;0.0;0.0;0.0
3/1/2007;08:00:00;0.24;0.0;241.52;1.0;0.0;0.0;0.0
3/1/2007;08:01:00;0.24;0.0;242.91;1.0;0.0;0.0;0.0
3/1/2007;08:02:00;0.236;0.0;242.84;1.0;0.0;0.0;0.0
3/1/2007;08:03:00;0.24;0.0;242.8;1.0;0.0;0.0;0.0
3/1/2007;08:04:00;0.24;0.0;241.34;1.0;0.0;0.0;0.0
3/1/2007;08:05:00;0.24;0.0;241.08;1.0;0.0;0.0;0.0
3/1/2007;08:06:00;0.24;0.0;241.19;1.0;0.0;0.0;0.0
3/1/2007;08:07:00;0.234;0.0;241.76;1.0;0.0;0.0;0.0
3/1/2007;08:08:00;0.236;0.0;242.24;1.0;0.0;0.0;0.0
3/1/2007;08:09:00;0.242;0.0;242.44;1.0;0.0;0.0;0.0
3/1/2007;08:10:00;0.24;0.0;241.13;1.0;0.0;0.0;0.0
3/1/2007;08:11:00;0.238;0.0;240.32;1.0;0.0;0.0;0.0
3/1/2007;08:12:00;0.238;0.0;240.33;1.0;0.0;0.0;0.0
3/1/2007;08:13:00;0.282;0.068;240.22;1.4;0.0;0.0;0.0
3/1/2007;08:14:00;0.304;0.13;239.92;1.4;0.0;0.0;0.0
3/1/2007;08:15:00;0.306;0.128;239.57;1.4;0.0;0.0;0.0
3/1/2007;08:16:00;0.312;0.128;239.69;1.4;0.0;0.0;0.0
3/1/2007;08:17:00;0.312;0.128;239.52;1.4;0.0;0.0;0.0
3/1/2007;08:18:00;0.308;0.124;238.87;1.4;0.0;0.0;0.0
3/1/2007;08:19:00;0.302;0.124;239.09;1.4;0.0;0.0;0.0
3/1/2007;08:20:00;0.304;0.132;240.6;1.4;0.0;0.0;0.0
3/1/2007;08:21:00;0.31;0.134;240.5;1.4;0.0;0.0;0.0
3/1/2007;08:22:00;0.252;0.05;241.73;1.0;0.0;0.0;0.0
3/1/2007;08:23:00;0.366;0.172;241.53;1.8;0.0;0.0;0.0
3/1/2007;08:24:00;0.346;0.17;241.68;1.6;0.0;0.0;0.0
3/1/2007;08:25:00;0.338;0.166;241.16;1.6;0.0;0.0;0.0
3/1/2007;08:26:00;0.342;0.17;241.63;1.6;0.0;0.0;0.0
3/1/2007;08:27:00;0.344;0.172;241.87;1.6;0.0;0.0;0.0
3/1/2007;08:28:00;0.34;0.168;241.28;1.6;0.0;0.0;0.0
3/1/2007;08:29:00;0.34;0.17;241.58;1.6;0.0;0.0;0.0
3/1/2007;08:30:00;0.334;0.164;240.82;1.6;0.0;0.0;0.0
3/1/2007;08:31:00;0.328;0.16;240.28;1.6;0.0;0.0;0.0
3/1/2007;08:32:00;0.428;0.286;240.19;2.2;0.0;0.0;0.0
3/1/2007;08:33:00;0.42;0.292;241.24;2.0;0.0;1.0;0.0
3/1/2007;08:34:00;0.416;0.292;241.22;2.0;0.0;2.0;0.0
3/1/2007;08:35:00;0.416;0.288;240.93;2.0;0.0;1.0;0.0
3/1/2007;08:36:00;0.41;0.29;241.11;2.0;0.0;2.0;0.0
3/1/2007;08:37:00;0.41;0.29;241.23;2.0;0.0;1.0;0.0
3/1/2007;08:38:00;0.368;0.222;241.73;1.8;0.0;1.0;0.0
3/1/2007;08:39:00;0.326;0.16;242.05;1.4;0.0;2.0;0.0
3/1/2007;08:40:00;0.326;0.164;242.86;1.4;0.0;1.0;0.0
3/1/2007;08:41:00;0.328;0.168;243.58;1.6;0.0;2.0;0.0
3/1/2007;08:42:00;0.32;0.168;243.59;1.4;0.0;1.0;0.0
3/1/2007;08:43:00;0.32;0.166;243.2;1.4;0.0;1.0;0.0
3/1/2007;08:44:00;0.326;0.166;243.25;1.4;0.0;2.0;0.0
3/1/2007;08:45:00;0.324;0.162;242.72;1.4;0.0;1.0;0.0
3/1/2007;08:46:00;0.328;0.168;241.78;1.6;0.0;1.0;0.0
3/1/2007;08:47:00;0.328;0.178;241.83;1.6;0.0;2.0;0.0
3/1/2007;08:48:00;0.326;0.178;241.9;1.6;0.0;1.0;0.0
3/1/2007;08:49:00;0.328;0.176;241.62;1.6;0.0;1.0;0.0
3/1/2007;08:50:00;0.33;0.174;241.41;1.6;0.0;2.0;0.0
3/1/2007;08:51:00;0.326;0.168;240.34;1.6;0.0;1.0;0.0
3/1/2007;08:52:00;0.324;0.166;240.13;1.6;0.0;1.0;0.0
3/1/2007;08:53:00;0.318;0.166;240.02;1.4;0.0;1.0;0.0
3/1/2007;08:54:00;0.372;0.218;240.07;1.8;0.0;2.0;0.0
3/1/2007;08:55:00;0.4;0.274;240.78;2.0;0.0;1.0;0.0
3/1/2007;08:56:00;0.4;0.274;240.76;2.0;0.0;1.0;0.0
3/1/2007;08:57:00;0.404;0.284;242.22;2.0;0.0;1.0;0.0
3/1/2007;08:58:00;0.356;0.212;242.62;1.8;0.0;1.0;0.0
3/1/2007;08:59:00;0.324;0.162;242.43;1.4;0.0;0.0;0.0
3/1/2007;09:00:00;0.324;0.162;242.48;1.4;0.0;0.0;0.0
3/1/2007;09:01:00;0.332;0.17;243.75;1.6;0.0;0.0;0.0
3/1/2007;09:02:00;0.328;0.164;242.93;1.6;0.0;0.0;0.0
3/1/2007;09:03:00;0.262;0.066;242.1;1.2;0.0;0.0;0.0
3/1/2007;09:04:00;0.276;0.074;242.19;1.4;0.0;0.0;0.0
3/1/2007;09:05:00;0.358;0.184;241.17;1.6;0.0;0.0;0.0
3/1/2007;09:06:00;0.36;0.186;241.44;1.6;0.0;0.0;0.0
3/1/2007;09:07:00;0.36;0.186;241.44;1.6;0.0;0.0;0.0
3/1/2007;09:08:00;0.358;0.19;241.93;1.6;0.0;0.0;0.0
3/1/2007;09:09:00;0.354;0.186;241.15;1.6;0.0;0.0;0.0
3/1/2007;09:10:00;0.348;0.188;241.59;1.6;0.0;0.0;0.0
3/1/2007;09:11:00;0.346;0.184;240.95;1.6;0.0;0.0;0.0
3/1/2007;09:12:00;0.354;0.188;241.39;1.6;0.0;0.0;0.0
3/1/2007;09:13:00;0.352;0.19;241.73;1.6;0.0;0.0;0.0
3/1/2007;09:14:00;0.35;0.188;241.37;1.6;0.0;0.0;0.0
3/1/2007;09:15:00;0.348;0.188;241.51;1.6;0.0;0.0;0.0
3/1/2007;09:16:00;0.342;0.184;240.84;1.6;0.0;0.0;0.0
3/1/2007;09:17:00;0.348;0.18;240.3;1.6;0.0;0.0;0.0
3/1/2007;09:18:00;0.356;0.184;240.94;1.6;0.0;0.0;0.0
3/1/2007;09:19:00;0.354;0.184;240.92;1.6;0.0;0.0;0.0
3/1/2007;09:20:00;0.306;0.116;241.03;1.4;0.0;0.0;0.0
3/1/2007;09:21:00;0.256;0.054;241.45;1.2;0.0;0.0;0.0
3/1/2007;09:22:00;0.256;0.052;241.38;1.2;0.0;0.0;0.0
3/1/2007;09:23:00;0.256;0.052;241.21;1.2;0.0;0.0;0.0
3/1/2007;09:24:00;0.376;0.0;241.06;1.8;0.0;0.0;0.0
3/1/2007;09:25:00;0.432;0.0;240.62;2.0;0.0;0.0;0.0
3/1/2007;09:26:00;0.528;0.0;240.07;2.6;0.0;0.0;0.0
3/1/2007;09:27:00;0.724;0.0;240.08;3.4;0.0;0.0;0.0
3/1/2007;09:28:00;0.656;0.05;240.28;3.0;0.0;0.0;0.0
3/1/2007;09:29:00;0.76;0.0;239.69;3.4;0.0;0.0;0.0
3/1/2007;09:30:00;0.764;0.0;239.47;3.4;0.0;0.0;0.0
3/1/2007;09:31:00;0.766;0.0;239.78;3.4;0.0;0.0;0.0
3/1/2007;09:32:00;0.766;0.0;240.55;3.4;0.0;0.0;0.0
3/1/2007;09:33:00;0.762;0.0;240.11;3.4;0.0;0.0;0.0
3/1/2007;09:34:00;0.8;0.07;240.31;3.6;0.0;0.0;0.0
3/1/2007;09:35:00;0.844;0.148;240.21;3.6;0.0;0.0;0.0
3/1/2007;09:36:00;0.846;0.15;240.55;3.6;0.0;0.0;0.0
3/1/2007;09:37:00;0.842;0.148;240.47;3.6;0.0;0.0;0.0
3/1/2007;09:38:00;0.834;0.148;240.33;3.6;0.0;0.0;0.0
3/1/2007;09:39:00;0.844;0.148;240.12;3.6;0.0;0.0;0.0
3/1/2007;09:40:00;0.834;0.146;239.95;3.6;0.0;0.0;0.0
3/1/2007;09:41:00;0.828;0.14;238.57;3.6;0.0;0.0;0.0
3/1/2007;09:42:00;0.824;0.14;238.71;3.6;0.0;0.0;0.0
3/1/2007;09:43:00;0.776;0.08;239.53;3.4;0.0;0.0;0.0
3/1/2007;09:44:00;0.756;0.0;239.71;3.4;0.0;0.0;0.0
3/1/2007;09:45:00;0.75;0.0;239.82;3.2;0.0;0.0;0.0
3/1/2007;09:46:00;0.806;0.094;239.82;3.6;0.0;0.0;0.0
3/1/2007;09:47:00;0.864;0.176;240.11;3.8;0.0;0.0;0.0
3/1/2007;09:48:00;0.86;0.178;240.57;3.8;0.0;0.0;0.0
3/1/2007;09:49:00;0.846;0.174;239.65;3.8;0.0;0.0;0.0
3/1/2007;09:50:00;0.846;0.176;240.06;3.8;0.0;0.0;0.0
3/1/2007;09:51:00;0.846;0.176;240.19;3.8;0.0;0.0;0.0
3/1/2007;09:52:00;0.842;0.174;239.84;3.8;0.0;0.0;0.0
3/1/2007;09:53:00;0.842;0.178;240.36;3.8;0.0;0.0;0.0
3/1/2007;09:54:00;0.85;0.184;241.06;3.8;0.0;0.0;0.0
3/1/2007;09:55:00;0.848;0.176;240.15;3.8;0.0;0.0;0.0
3/1/2007;09:56:00;0.846;0.178;240.25;3.8;0.0;0.0;0.0
3/1/2007;09:57:00;0.88;0.204;241.24;3.8;0.0;0.0;0.0
3/1/2007;09:58:00;0.886;0.204;241.48;3.8;0.0;0.0;0.0
3/1/2007;09:59:00;0.892;0.204;241.27;4.0;0.0;0.0;0.0
3/1/2007;10:00:00;0.892;0.2;240.48;4.0;0.0;0.0;0.0
3/1/2007;10:01:00;0.888;0.196;240.21;4.0;0.0;0.0;0.0
3/1/2007;10:02:00;0.822;0.106;240.16;3.6;0.0;0.0;0.0
3/1/2007;10:03:00;0.788;0.064;240.8;3.4;0.0;0.0;0.0
3/1/2007;10:04:00;0.784;0.066;241.05;3.4;0.0;0.0;0.0
3/1/2007;10:05:00;0.774;0.062;240.67;3.4;0.0;0.0;0.0
3/1/2007;10:06:00;0.824;0.06;240.7;3.6;0.0;0.0;0.0
3/1/2007;10:07:00;0.766;0.062;240.49;3.4;0.0;0.0;0.0
3/1/2007;10:08:00;0.768;0.062;240.56;3.4;0.0;0.0;0.0
3/1/2007;10:09:00;0.774;0.06;240.15;3.4;0.0;0.0;0.0
3/1/2007;10:10:00;0.776;0.058;239.47;3.4;0.0;0.0;0.0
3/1/2007;10:11:00;0.774;0.058;239.46;3.4;0.0;0.0;0.0
3/1/2007;10:12:00;0.89;0.06;239.87;3.8;0.0;0.0;0.0
3/1/2007;10:13:00;0.89;0.064;240.8;3.8;0.0;0.0;0.0
3/1/2007;10:14:00;0.818;0.108;241.26;3.6;0.0;0.0;0.0
3/1/2007;10:15:00;0.852;0.174;241.53;3.8;0.0;0.0;0.0
3/1/2007;10:16:00;0.852;0.176;241.81;3.8;0.0;0.0;0.0
3/1/2007;10:17:00;0.852;0.172;241.38;3.8;0.0;0.0;0.0
3/1/2007;10:18:00;0.852;0.172;241.19;3.8;0.0;0.0;0.0
3/1/2007;10:19:00;0.85;0.17;240.9;3.8;0.0;0.0;0.0
3/1/2007;10:20:00;0.848;0.168;240.73;3.8;0.0;0.0;0.0
3/1/2007;10:21:00;0.846;0.166;240.25;3.8;0.0;0.0;0.0
3/1/2007;10:22:00;0.846;0.166;240.48;3.8;0.0;0.0;0.0
3/1/2007;10:23:00;0.8;0.102;240.56;3.6;0.0;0.0;0.0
3/1/2007;10:24:00;0.778;0.066;241.06;3.4;0.0;0.0;0.0
3/1/2007;10:25:00;0.778;0.066;241.31;3.4;0.0;0.0;0.0
3/1/2007;10:26:00;0.776;0.064;240.54;3.4;0.0;0.0;0.0
3/1/2007;10:27:00;0.792;0.076;241.52;3.4;0.0;0.0;0.0
3/1/2007;10:28:00;0.884;0.204;241.69;3.8;0.0;0.0;0.0
3/1/2007;10:29:00;0.888;0.202;241.35;3.8;0.0;0.0;0.0
3/1/2007;10:30:00;0.882;0.204;241.3;3.8;0.0;0.0;0.0
3/1/2007;10:31:00;0.882;0.204;241.41;3.8;0.0;0.0;0.0
3/1/2007;10:32:00;0.874;0.208;241.9;3.8;0.0;0.0;0.0
3/1/2007;10:33:00;0.882;0.206;241.62;3.8;0.0;0.0;0.0
3/1/2007;10:34:00;0.882;0.21;241.91;3.8;0.0;0.0;0.0
3/1/2007;10:35:00;0.884;0.212;242.23;3.8;0.0;0.0;0.0
3/1/2007;10:36:00;0.884;0.214;242.73;3.8;0.0;0.0;0.0
3/1/2007;10:37:00;0.868;0.206;241.84;3.8;0.0;0.0;0.0
3/1/2007;10:38:00;0.976;0.206;242.2;4.2;0.0;0.0;0.0
3/1/2007;10:39:00;0.974;0.206;242.2;4.2;0.0;0.0;0.0
3/1/2007;10:40:00;0.872;0.21;242.64;3.8;0.0;0.0;0.0
3/1/2007;10:41:00;0.87;0.21;242.46;3.8;0.0;0.0;0.0
3/1/2007;10:42:00;0.874;0.214;242.88;3.8;0.0;0.0;0.0
3/1/2007;10:43:00;0.842;0.156;242.56;3.6;0.0;0.0;0.0
3/1/2007;10:44:00;0.788;0.072;242.3;3.4;0.0;0.0;0.0
3/1/2007;10:45:00;0.788;0.07;241.59;3.4;0.0;0.0;0.0
3/1/2007;10:46:00;0.782;0.07;241.68;3.4;0.0;0.0;0.0
3/1/2007;10:47:00;0.762;0.054;241.78;3.4;0.0;0.0;0.0
3/1/2007;10:48:00;0.748;0.046;240.89;3.2;0.0;0.0;0.0
3/1/2007;10:49:00;0.748;0.048;241.39;3.2;0.0;0.0;0.0
3/1/2007;10:50:00;0.748;0.05;241.84;3.2;0.0;0.0;0.0
3/1/2007;10:51:00;0.748;0.052;242.08;3.2;0.0;0.0;0.0
3/1/2007;10:52:00;0.748;0.05;241.93;3.2;0.0;0.0;0.0
3/1/2007;10:53:00;0.748;0.052;242.27;3.2;0.0;0.0;0.0
3/1/2007;10:54:00;0.818;0.124;242.4;3.6;0.0;0.0;0.0
3/1/2007;10:55:00;0.822;0.156;241.93;3.6;0.0;0.0;0.0
3/1/2007;10:56:00;1.112;0.148;241.06;5.0;0.0;0.0;0.0
3/1/2007;10:57:00;1.522;0.144;240.51;6.4;0.0;0.0;0.0
3/1/2007;10:58:00;1.892;0.264;240.67;8.2;0.0;0.0;0.0
3/1/2007;10:59:00;1.512;0.144;240.93;6.4;0.0;0.0;0.0
3/1/2007;11:00:00;1.626;0.224;240.34;7.0;0.0;0.0;0.0
3/1/2007;11:01:00;0.922;0.282;242.97;4.0;0.0;1.0;0.0
3/1/2007;11:02:00;0.916;0.28;243.24;4.0;0.0;1.0;0.0
3/1/2007;11:03:00;0.842;0.176;242.92;3.6;0.0;1.0;0.0
3/1/2007;11:04:00;0.842;0.174;242.85;3.6;0.0;2.0;0.0
3/1/2007;11:05:00;0.844;0.178;243.18;3.6;0.0;1.0;0.0
3/1/2007;11:06:00;0.746;0.178;243.15;3.4;0.0;2.0;0.0
3/1/2007;11:07:00;0.51;0.184;243.56;2.4;0.0;1.0;0.0
3/1/2007;11:08:00;0.512;0.188;244.11;2.4;0.0;1.0;0.0
3/1/2007;11:09:00;0.636;0.328;244.97;3.0;0.0;2.0;0.0
3/1/2007;11:10:00;0.626;0.328;244.35;3.0;0.0;1.0;0.0
3/1/2007;11:11:00;0.482;0.336;244.58;2.4;0.0;2.0;0.0
3/1/2007;11:12:00;0.446;0.34;245.01;2.2;0.0;1.0;0.0
3/1/2007;11:13:00;0.44;0.336;244.63;2.2;0.0;1.0;0.0
3/1/2007;11:14:00;0.438;0.334;244.37;2.2;0.0;2.0;0.0
3/1/2007;11:15:00;0.436;0.338;244.86;2.2;0.0;1.0;0.0
3/1/2007;11:16:00;0.434;0.34;244.89;2.2;0.0;1.0;0.0
3/1/2007;11:17:00;0.432;0.338;244.73;2.2;0.0;2.0;0.0
3/1/2007;11:18:00;0.43;0.33;243.97;2.2;0.0;1.0;0.0
3/1/2007;11:19:00;0.428;0.338;244.8;2.2;0.0;1.0;0.0
3/1/2007;11:20:00;0.426;0.336;244.41;2.2;0.0;2.0;0.0
3/1/2007;11:21:00;0.422;0.326;243.44;2.2;0.0;1.0;0.0
3/1/2007;11:22:00;0.422;0.326;243.43;2.2;0.0;1.0;0.0
3/1/2007;11:23:00;0.42;0.328;243.52;2.2;0.0;1.0;0.0
3/1/2007;11:24:00;0.394;0.282;242.73;2.0;0.0;1.0;0.0
3/1/2007;11:25:00;0.324;0.182;242.62;1.6;0.0;2.0;0.0
3/1/2007;11:26:00;0.322;0.178;241.89;1.6;0.0;1.0;0.0
3/1/2007;11:27:00;0.256;0.07;242.79;1.2;0.0;0.0;0.0
3/1/2007;11:28:00;0.254;0.066;243.97;1.2;0.0;0.0;0.0
3/1/2007;11:29:00;0.256;0.07;244.48;1.2;0.0;0.0;0.0
3/1/2007;11:30:00;0.292;0.07;244.63;1.2;0.0;0.0;0.0
3/1/2007;11:31:00;0.514;0.158;244.35;2.6;0.0;0.0;0.0
3/1/2007;11:32:00;1.57;0.156;243.08;6.4;0.0;0.0;18.0
3/1/2007;11:33:00;1.596;0.154;243.11;6.6;0.0;0.0;19.0
3/1/2007;11:34:00;1.588;0.154;243.26;6.4;0.0;0.0;18.0
3/1/2007;11:35:00;1.574;0.152;242.86;6.4;0.0;0.0;19.0
3/1/2007;11:36:00;1.534;0.156;243.09;6.2;0.0;0.0;18.0
3/1/2007;11:37:00;1.528;0.158;243.46;6.2;0.0;0.0;18.0
3/1/2007;11:38:00;1.53;0.16;243.89;6.2;0.0;0.0;18.0
3/1/2007;11:39:00;1.522;0.156;243.41;6.2;0.0;0.0;18.0
3/1/2007;11:40:00;1.46;0.066;243.18;6.0;0.0;0.0;19.0
3/1/2007;11:41:00;1.446;0.048;243.02;5.8;0.0;0.0;18.0
3/1/2007;11:42:00;1.45;0.05;243.35;5.8;0.0;0.0;18.0
3/1/2007;11:43:00;1.444;0.048;242.99;5.8;0.0;0.0;18.0
3/1/2007;11:44:00;1.442;0.046;242.72;5.8;0.0;0.0;18.0
3/1/2007;11:45:00;1.438;0.046;242.43;5.8;0.0;0.0;18.0
3/1/2007;11:46:00;1.428;0.0;241.58;5.8;0.0;0.0;18.0
3/1/2007;11:47:00;1.428;0.0;241.57;5.8;0.0;0.0;18.0
3/1/2007;11:48:00;1.432;0.0;241.98;5.8;0.0;0.0;18.0
3/1/2007;11:49:00;1.444;0.048;242.92;5.8;0.0;0.0;18.0
3/1/2007;11:50:00;1.462;0.062;243.27;6.0;0.0;0.0;18.0
3/1/2007;11:51:00;1.452;0.188;243.11;6.0;0.0;0.0;18.0
3/1/2007;11:52:00;1.446;0.186;242.87;6.0;0.0;0.0;18.0
3/1/2007;11:53:00;1.446;0.188;243.03;6.0;0.0;0.0;18.0
3/1/2007;11:54:00;1.474;0.188;243.16;6.0;0.0;0.0;18.0
3/1/2007;11:55:00;1.456;0.182;242.18;6.0;0.0;0.0;18.0
3/1/2007;11:56:00;1.426;0.178;241.71;5.8;0.0;0.0;18.0
3/1/2007;11:57:00;1.42;0.176;241.23;5.8;0.0;0.0;18.0
3/1/2007;11:58:00;1.428;0.178;241.53;5.8;0.0;0.0;18.0
3/1/2007;11:59:00;1.43;0.18;241.68;5.8;0.0;0.0;18.0
3/1/2007;12:00:00;1.424;0.182;241.87;5.8;0.0;0.0;18.0
3/1/2007;12:01:00;1.432;0.184;242.39;5.8;0.0;0.0;18.0
3/1/2007;12:02:00;1.546;0.186;242.82;6.4;0.0;0.0;18.0
3/1/2007;12:03:00;1.59;0.182;242.43;6.6;0.0;0.0;18.0
3/1/2007;12:04:00;1.44;0.188;243.03;6.0;0.0;0.0;18.0
3/1/2007;12:05:00;1.44;0.188;242.99;6.0;0.0;0.0;18.0
3/1/2007;12:06:00;1.376;0.108;242.47;5.6;0.0;0.0;18.0
3/1/2007;12:07:00;1.334;0.046;242.4;5.4;0.0;0.0;18.0
3/1/2007;12:08:00;1.332;0.046;242.2;5.4;0.0;0.0;18.0
3/1/2007;12:09:00;1.33;0.046;242.11;5.4;0.0;0.0;18.0
3/1/2007;12:10:00;1.362;0.058;242.68;5.6;0.0;0.0;18.0
3/1/2007;12:11:00;1.422;0.156;242.86;5.8;0.0;0.0;18.0
3/1/2007;12:12:00;1.428;0.16;243.51;5.8;0.0;0.0;18.0
3/1/2007;12:13:00;1.42;0.156;242.88;5.8;0.0;0.0;18.0
3/1/2007;12:14:00;1.42;0.156;242.96;5.8;0.0;0.0;18.0
3/1/2007;12:15:00;1.416;0.154;242.67;5.8;0.0;0.0;18.0
3/1/2007;12:16:00;1.404;0.148;241.59;5.8;0.0;0.0;18.0
3/1/2007;12:17:00;1.4;0.148;241.48;5.8;0.0;0.0;18.0
3/1/2007;12:18:00;1.398;0.146;241.28;5.8;0.0;0.0;18.0
3/1/2007;12:19:00;1.378;0.116;241.52;5.6;0.0;0.0;18.0
3/1/2007;12:20:00;1.338;0.046;242.27;5.4;0.0;0.0;18.0
3/1/2007;12:21:00;1.336;0.046;242.18;5.4;0.0;0.0;18.0
3/1/2007;12:22:00;1.336;0.046;242.19;5.4;0.0;0.0;18.0
3/1/2007;12:23:00;1.34;0.048;242.48;5.4;0.0;0.0;18.0
3/1/2007;12:24:00;1.336;0.046;242.13;5.4;0.0;0.0;18.0
3/1/2007;12:25:00;1.334;0.0;242.01;5.4;0.0;0.0;17.0
3/1/2007;12:26:00;1.336;0.046;242.13;5.4;0.0;0.0;18.0
3/1/2007;12:27:00;1.332;0.0;241.86;5.4;0.0;0.0;18.0
3/1/2007;12:28:00;1.326;0.0;241.24;5.4;0.0;0.0;18.0
3/1/2007;12:29:00;1.32;0.0;240.73;5.4;0.0;0.0;18.0
3/1/2007;12:30:00;1.324;0.0;241.18;5.4;0.0;0.0;18.0
3/1/2007;12:31:00;1.328;0.0;241.52;5.4;0.0;0.0;18.0
3/1/2007;12:32:00;1.402;0.118;241.75;5.8;0.0;0.0;17.0
3/1/2007;12:33:00;1.43;0.172;240.78;6.0;0.0;0.0;18.0
3/1/2007;12:34:00;1.43;0.174;241.14;6.0;0.0;0.0;18.0
3/1/2007;12:35:00;1.424;0.172;240.86;5.8;0.0;0.0;18.0
3/1/2007;12:36:00;1.418;0.17;240.44;5.8;0.0;0.0;18.0
3/1/2007;12:37:00;1.406;0.168;240.14;5.8;0.0;0.0;17.0
3/1/2007;12:38:00;1.406;0.17;240.33;5.8;0.0;0.0;18.0
3/1/2007;12:39:00;1.402;0.168;240.06;5.8;0.0;0.0;18.0
3/1/2007;12:40:00;1.412;0.174;241.0;5.8;0.0;0.0;17.0
3/1/2007;12:41:00;1.424;0.18;242.11;5.8;0.0;0.0;18.0
3/1/2007;12:42:00;1.436;0.188;243.23;5.8;0.0;0.0;18.0
3/1/2007;12:43:00;1.434;0.186;243.06;5.8;0.0;0.0;19.0
3/1/2007;12:44:00;1.436;0.186;242.89;5.8;0.0;0.0;18.0
3/1/2007;12:45:00;1.44;0.188;243.12;6.0;0.0;0.0;18.0
3/1/2007;12:46:00;1.44;0.188;243.25;6.0;0.0;0.0;18.0
3/1/2007;12:47:00;1.436;0.184;242.89;5.8;0.0;0.0;18.0
3/1/2007;12:48:00;1.354;0.054;243.8;5.4;0.0;0.0;18.0
